PRT_ID,Model_1,Model_2,Model_3
P07901,11848112000.0,10882724000.0,3733488600.0
P06501,24521527000.0,17564975000.0,5635767300.0
P04997,27279917000.0,19000373000.0,6058827000.0
P04050,10149025000.0,9942844000.0,3577704400.0
P04852,9665368000.0,9718262000.0,3492680400.0
P04971,19491668000.0,14864644000.0,4905362400.0
P03399,11126859000.0,10503012000.0,3758699000.0
P03501,15370405000.0,12688050000.0,4277985800.0
P08088,21677314000.0,16082139000.0,5235560400.0
P02762,8121140000.0,8788195000.0,3203187700.0
P01055,21488796000.0,15984324000.0,5176451000.0
P07038,20404750000.0,15366191000.0,4928149500.0
P04440,11081078000.0,10489803000.0,3646098400.0
P00234,12290294000.0,11142849000.0,3795857000.0
P07042,12399014000.0,11135009000.0,3977548300.0
P06571,18703102000.0,14473197000.0,4755017000.0
P00655,15330720000.0,12763821000.0,4400907000.0
P07699,10730029000.0,10324848000.0,3627632600.0
P05303,8907690000.0,9280498000.0,3413830700.0
P08357,20370397000.0,15304495000.0,5057427500.0
P06424,16978833000.0,13548350000.0,4473158700.0
P05602,24747983000.0,17688424000.0,5605227000.0
P05048,19108864000.0,14711628000.0,4792303600.0
P00952,12616247000.0,11271258000.0,3819621400.0
P03771,20820924000.0,15516217000.0,5014951000.0
P01365,14696708000.0,12424042000.0,4259380200.0
P08310,11905677000.0,10883142000.0,3799357200.0
P00362,14271418000.0,12148226000.0,4143624700.0
P02972,21865386000.0,16135631000.0,5242808300.0
P04785,25660494000.0,18172025000.0,5726888400.0
P00955,19863716000.0,15056617000.0,4873881000.0
P08757,21575975000.0,16008141000.0,5157250000.0
P09402,10148960000.0,10010206000.0,3624467200.0
P05560,9725442000.0,9752221000.0,3473681000.0
P09260,22063727000.0,16176396000.0,5139917000.0
P05451,8784443000.0,9187129000.0,3372124200.0
P06585,12546338000.0,11259578000.0,3974682600.0
P01974,17636172000.0,13967288000.0,4716706000.0
P08238,24295797000.0,17404133000.0,5477807000.0
P01724,11472795000.0,10661005000.0,3719896000.0
P00867,19822842000.0,15063033000.0,4900123600.0
P08659,19680985000.0,15038326000.0,5027500000.0
P03019,16915922000.0,13514066000.0,4451846000.0
P07253,11434408000.0,10665429000.0,3780312000.0
P04793,11444610000.0,10646105000.0,3751741000.0
P05718,25692539000.0,18190289000.0,5703233000.0
P02977,27167963000.0,18941542000.0,6058909000.0
P06704,12823237000.0,11343580000.0,3995805200.0
P04095,10088832000.0,9883570000.0,3543460400.0
P09140,11699692000.0,10771065000.0,3867384800.0
P05362,17808830000.0,14008865000.0,4622743000.0
P02309,17177721000.0,13661366000.0,4627978000.0
P02003,19961444000.0,15107979000.0,4899558400.0
P03453,17558930000.0,13855413000.0,4612452000.0
P06156,10574102000.0,10238038000.0,3594872600.0
P02479,11788951000.0,10855721000.0,3718566400.0
P07507,12090038000.0,10990084000.0,3747504600.0
P05651,18551663000.0,14424765000.0,4855111700.0
P09296,21944973000.0,16130471000.0,5316286500.0
P01033,10176033000.0,9956623000.0,3609309400.0
P07543,18877823000.0,14548189000.0,4824457000.0
P02996,21683081000.0,16093316000.0,5130070500.0
P02232,8332177000.0,8883160000.0,3110870800.0
P03297,12718757000.0,11349074000.0,4048455700.0
P01104,11253558000.0,10543594000.0,3781019100.0
P08017,12530895000.0,11208798000.0,3997380900.0
P09023,13269800000.0,11606104000.0,4088319500.0
P05227,11297161000.0,10539813000.0,3766298000.0
P05529,21914302000.0,16162502000.0,5316174000.0
P03224,20618498000.0,15531301000.0,5171768000.0
P06307,12056148000.0,10955993000.0,3891812900.0
P08462,14401395000.0,12263568000.0,4209171500.0
P02216,17817166000.0,14016522000.0,4682594300.0
P04328,21356335000.0,15890493000.0,5222623000.0
P03262,11602424000.0,10703167000.0,3736686600.0
P00203,20994908000.0,15727014000.0,5201502000.0
P00074,13143066000.0,11566871000.0,3956246300.0
P00626,17828348000.0,14043886000.0,4602975000.0
P02770,13252661000.0,11578081000.0,3999969800.0
P04675,10362132000.0,10125824000.0,3653051100.0
P09760,19750750000.0,14980834000.0,4994084000.0
P03379,18978023000.0,14667823000.0,4812561400.0
P00429,11031417000.0,10487351000.0,3657568800.0
P08509,18303955000.0,14264734000.0,4635008500.0
P07235,21649530000.0,16003024000.0,5081584600.0
P04179,9525802000.0,9639668000.0,3514240500.0
P03499,15238852000.0,12717584000.0,4399985700.0
P00486,19866006000.0,15081895000.0,4878435300.0
P07128,18793423000.0,14497932000.0,4773221400.0
P04737,18611868000.0,14450210000.0,4686748000.0
P01530,14944598000.0,12513087000.0,4273657300.0
P09235,15214645000.0,12675979000.0,4241143300.0
P01305,18152866000.0,14191477000.0,4730925000.0
P01783,14916567000.0,12473868000.0,4320758000.0
P00343,12998478000.0,11504845000.0,4049960400.0
P06572,12065505000.0,10961397000.0,3853643800.0
P01688,11238611000.0,10548419000.0,3605768200.0
P03279,9922169000.0,9813326000.0,3489116000.0
P08921,19892052000.0,15144303000.0,4980502000.0
P08011,10881722000.0,10375800000.0,3752727800.0
P06774,12490541000.0,11187003000.0,3931907300.0
P09093,9889876000.0,9822466000.0,3460906000.0
P00137,19519568000.0,14951090000.0,4946338000.0
P01782,17720812000.0,14014663000.0,4741457000.0
P08107,13520871000.0,11723520000.0,4004733700.0
P03229,18916209000.0,14590522000.0,4882678000.0
P08964,12176243000.0,11032433000.0,3803468800.0
P03216,8820254000.0,9212112000.0,3338830300.0
P05035,17500963000.0,13879202000.0,4697673700.0
P04901,22260830000.0,16369349000.0,5229036500.0
P03727,12400005000.0,11129615000.0,3790137600.0
P04841,13995729000.0,11975779000.0,4094683000.0
P08904,17391729000.0,13722798000.0,4606239000.0
P01504,14649340000.0,12355347000.0,4264077000.0
P04206,15299713000.0,12696220000.0,4302323700.0
P05133,17042728000.0,13607935000.0,4515242000.0
P02796,15383179000.0,12787613000.0,4399535000.0
P01785,14705547000.0,12430666000.0,4295478300.0
P02558,11040654000.0,10437067000.0,3681269800.0
P02443,17276035000.0,13753082000.0,4572775400.0
P09836,21256139000.0,15790411000.0,5198791700.0
P05511,10016233000.0,9846879000.0,3433223700.0
P02516,26062442000.0,18364887000.0,5739874300.0
P09347,17604833000.0,13857925000.0,4616573000.0
P07563,18714120000.0,14503947000.0,4693829600.0
P07614,27248534000.0,18961084000.0,6064891000.0
P08322,13110440000.0,11521062000.0,4069040000.0
P02929,26137334000.0,18423822000.0,5820060700.0
P00289,13474376000.0,11767519000.0,4055670800.0
P03926,18559982000.0,14379670000.0,4809620500.0
P00404,21561332000.0,16001328000.0,5140737000.0
P02210,14058639000.0,12028587000.0,4020526600.0
P01760,17884320000.0,13999316000.0,4565979000.0
P04245,8706400000.0,9109669000.0,3232728000.0
P08394,13115876000.0,11570123000.0,3986192600.0
P00832,18792112000.0,14519679000.0,4702851000.0
P01170,21226826000.0,15802127000.0,5044139000.0
P08459,9823068000.0,9785272000.0,3490990300.0
P08455,12256358000.0,11054797000.0,3767518200.0
P07475,18339189000.0,14286698000.0,4735956000.0
P03491,18591412000.0,14367744000.0,4701979600.0
P03745,19576943000.0,14980405000.0,4955484000.0
P04779,10903431000.0,10366215000.0,3622861300.0
P04691,10348235000.0,10070467000.0,3543068400.0
P06248,11017537000.0,10397374000.0,3737581000.0
P01405,18425550000.0,14305620000.0,4656579000.0
P01232,11910470000.0,10890529000.0,3749741600.0
P04899,19221393000.0,14797865000.0,4966095400.0
P07414,12350259000.0,11109799000.0,3936294000.0
P01526,17530364000.0,13914137000.0,4622034000.0
P07023,12566493000.0,11228299000.0,3928223500.0
P03347,9350114000.0,9501166000.0,3446229500.0
P06718,18963687000.0,14618618000.0,4899211300.0
P09625,18884268000.0,14567255000.0,4784451600.0
P09944,19041591000.0,14585998000.0,4828688400.0
P05245,11868159000.0,10808860000.0,3849570300.0
P04432,18824690000.0,14566583000.0,4905728000.0
P02272,21037840000.0,15745213000.0,5175195600.0
P00212,12659407000.0,11316500000.0,3839434200.0
P07633,21733237000.0,16064406000.0,5238684000.0
P09030,17877934000.0,14052022000.0,4764573700.0
P07469,18761867000.0,14534944000.0,4846329000.0
P06076,19498398000.0,14821872000.0,4857326600.0
P07997,23656219000.0,17107148000.0,5546843000.0
P00225,22496719000.0,16450613000.0,5306277000.0
P05524,19750865000.0,15000980000.0,4948694000.0
P00231,9746020000.0,9767036000.0,3438891000.0
P04736,10300760000.0,10024280000.0,3583453400.0
P05101,19075527000.0,14669452000.0,4777617400.0
P07335,17824490000.0,13996711000.0,4644331500.0
P04708,15688761000.0,12925710000.0,4389694500.0
P03237,10650141000.0,10235527000.0,3585499000.0
P08228,14690559000.0,12375963000.0,4217936100.0
P07579,9839516000.0,9793243000.0,3425412600.0
P05144,13490933000.0,11753787000.0,3981316000.0
P00097,14959100000.0,12541314000.0,4271184600.0
P07995,10907910000.0,10395236000.0,3693433300.0
P07867,27384541000.0,19080692000.0,6048460000.0
P09440,17836090000.0,13956320000.0,4718178000.0
P06009,26985680000.0,18846982000.0,5965565400.0
P07011,15421798000.0,12786967000.0,4328464400.0
P04406,10296064000.0,10063514000.0,3489470000.0
P07020,13420896000.0,11667193000.0,4057868500.0
P01145,17946372000.0,14033258000.0,4567269000.0
P00315,14899818000.0,12509268000.0,4234249000.0
P05781,13285147000.0,11613926000.0,4077994000.0
P00312,9883265000.0,9818139000.0,3512531000.0
P08504,20763961000.0,15533810000.0,5082465000.0
P05254,24087568000.0,17335763000.0,5541074000.0
P09570,21764567000.0,16037261000.0,5232278500.0
P04087,21882413000.0,16194690000.0,5154020000.0
P00629,18580935000.0,14463146000.0,4830108700.0
P02834,15643052000.0,12900066000.0,4350134300.0
P07558,21764297000.0,16060563000.0,5185732600.0
P06062,9352064000.0,9541892000.0,3469358000.0
P05477,18152483000.0,14235948000.0,4799303700.0
P06593,14034596000.0,11996156000.0,4031406000.0
P04855,12102356000.0,11005690000.0,3864875500.0
P05446,9455333000.0,9625344000.0,3413032000.0
P05522,15360610000.0,12779678000.0,4409926000.0
P09724,21982415000.0,16151358000.0,5211265000.0
P05496,26810624000.0,18779273000.0,5992480000.0
P08203,18475936000.0,14306939000.0,4628838400.0
P01490,10921374000.0,10405732000.0,3608936000.0
P05377,10535951000.0,10120388000.0,3672668700.0
P01481,9669271000.0,9720225000.0,3536276500.0
P04319,17071645000.0,13650508000.0,4543017000.0
P05107,22578713000.0,16557795000.0,5422553000.0
P05455,16000952000.0,13091697000.0,4439158000.0
P05543,9258706000.0,9497560000.0,3312616400.0
P00512,19781978000.0,15040981000.0,4890160600.0
P09407,19141286000.0,14683317000.0,4818925600.0
P09612,20253178000.0,15237455000.0,4904609000.0
P04884,10255525000.0,9977629000.0,3468934100.0
P01017,13903577000.0,11949612000.0,4079834000.0
P09964,18704030000.0,14478531000.0,4749602300.0
P09225,19875582000.0,15088656000.0,4954230000.0
P06925,18161869000.0,14213429000.0,4617700400.0
P04192,14346989000.0,12137379000.0,4062370300.0
P02206,16581286000.0,13347918000.0,4553867300.0
P06180,13323461000.0,11664201000.0,3991738400.0
P03350,15934704000.0,13082510000.0,4457601000.0
P02844,19811594000.0,15054322000.0,4932602000.0
P08229,9759633000.0,9748904000.0,3501526800.0
P08388,19784671000.0,14995238000.0,4973125600.0
P03103,14003159000.0,12048423000.0,4157702700.0
P03847,14193526000.0,12150463000.0,4264236500.0
P02093,19706175000.0,15000386000.0,4862728000.0
P07955,18827772000.0,14545578000.0,4875882500.0
P01349,11350838000.0,10572227000.0,3776550100.0
P07597,13774087000.0,11879221000.0,4030919700.0
P04286,12330936000.0,11120161000.0,3965715500.0
P07587,14805350000.0,12414180000.0,4279469800.0
P05233,22998389000.0,16739797000.0,5324339000.0
P03276,20647051000.0,15472965000.0,5136851500.0
P09590,21572153000.0,15915448000.0,5054869500.0
P09185,20689744000.0,15518257000.0,4971693000.0
P00394,21154714000.0,15784009000.0,5176159000.0
P03251,9799824000.0,9770443000.0,3494778400.0
P01332,11659092000.0,10726629000.0,3836759800.0
P04157,15631123000.0,12917454000.0,4324044000.0
P09365,12219320000.0,11018033000.0,3891743500.0
P02463,13031921000.0,11508090000.0,3925142800.0
P09573,21489578000.0,15869478000.0,5110960000.0
P03779,20342456000.0,15333931000.0,5023137000.0
P05007,20159398000.0,15210734000.0,4984342500.0
P06599,9172521000.0,9379901000.0,3426639400.0
P04975,14505108000.0,12257407000.0,4252689400.0
P02818,11299078000.0,10525874000.0,3622106000.0
P09738,19461034000.0,14874754000.0,4896882700.0
P08408,17878532000.0,14070563000.0,4679731000.0
P03041,9079336000.0,9404625000.0,3452397600.0
P02251,21282490000.0,15852650000.0,5097127000.0
P09520,9783879000.0,9718628000.0,3417324800.0
P00214,19857836000.0,15126519000.0,4935033300.0
P06441,21008144000.0,15684201000.0,5177573400.0
P08950,18510537000.0,14352615000.0,4691922400.0
P01633,24010768000.0,17295008000.0,5599291400.0
P08992,19173999000.0,14677094000.0,4855347000.0
P07818,18118550000.0,14152065000.0,4776871000.0
P02136,27514345000.0,19170705000.0,6114961000.0
P04105,18272719000.0,14202260000.0,4646839300.0
P01597,12367008000.0,11090180000.0,3957837800.0
P02865,11319831000.0,10534478000.0,3619974100.0
P00405,18102022000.0,14160939000.0,4665431000.0
P09624,20289745000.0,15308807000.0,5086996500.0
P08030,19564032000.0,14884735000.0,4956323000.0
P07714,19550286000.0,14921181000.0,4879092700.0
P02659,15101659000.0,12619344000.0,4372968400.0
P07770,11660644000.0,10758747000.0,3701168000.0
P09782,18375980000.0,14230425000.0,4608038000.0
P02377,18194217000.0,14232834000.0,4672152000.0
P01478,14489104000.0,12239080000.0,4123128800.0
P03140,8445358000.0,8965891000.0,3272673500.0
P00757,20859089000.0,15605108000.0,5060858000.0
P09519,19395244000.0,14864630000.0,4914583600.0
P09930,19030725000.0,14577385000.0,4811171000.0
P06212,12897997000.0,11451232000.0,4065168000.0
P09936,20189660000.0,15184838000.0,5058853400.0
P06187,15288025000.0,12710372000.0,4226437600.0
P08772,11659162000.0,10806305000.0,3780236800.0
P00128,18161406000.0,14195102000.0,4722028000.0
P00930,14861193000.0,12515765000.0,4340483600.0
P07205,20989872000.0,15629861000.0,5031788000.0
P02507,21537671000.0,15942816000.0,5098393600.0
P03763,21245872000.0,15833954000.0,5219182600.0
P04420,24559358000.0,17565434000.0,5577696000.0
P00321,20150809000.0,15277597000.0,4951648000.0
P01518,20899357000.0,15676875000.0,5163750400.0
P00109,14972875000.0,12507395000.0,4313682400.0
P05234,25657678000.0,18168975000.0,5747756000.0
P03917,21656025000.0,16073088000.0,5146858500.0
P09764,19199910000.0,14707665000.0,4772841500.0
P06635,11444040000.0,10674713000.0,3697892400.0
P04347,18274286000.0,14248825000.0,4708921000.0
P04513,14194771000.0,12081166000.0,4084808700.0
P01829,19920306000.0,15090375000.0,4986066000.0
P07643,13346687000.0,11653376000.0,3985777200.0
P06360,19157334000.0,14764279000.0,4905619500.0
P05409,21000270000.0,15727892000.0,5113962500.0
P05365,19696410000.0,14992612000.0,4885029000.0
P01238,13698462000.0,11862276000.0,4075523000.0
P02146,18545955000.0,14399984000.0,4857196500.0
P01537,17363050000.0,13779335000.0,4671363600.0
P09005,11282346000.0,10558610000.0,3789004800.0
P01832,11420459000.0,10680056000.0,3809159000.0
P00002,11120714000.0,10508480000.0,3657822200.0
P02863,20269224000.0,15342750000.0,5019596300.0
P05286,20783256000.0,15563726000.0,5069661000.0
P08451,18403408000.0,14323223000.0,4797717500.0
P06653,20218294000.0,15241189000.0,4924414500.0
P03864,8550833000.0,9030756000.0,3269761500.0
P06828,10433444000.0,10094361000.0,3557414100.0
P04344,14979641000.0,12532226000.0,4343376000.0
P05113,10296891000.0,10066074000.0,3505001000.0
P06756,13564678000.0,11744707000.0,4020241400.0
P05981,20604475000.0,15517882000.0,5017185300.0
P03458,18765345000.0,14559428000.0,4820666400.0
P01948,10831248000.0,10347430000.0,3698582000.0
P03941,10329702000.0,10081769000.0,3659963000.0
P08984,21466214000.0,15947495000.0,5247982000.0
P01512,17563169000.0,13934161000.0,4688832500.0
P04620,20647310000.0,15520942000.0,4982284300.0
P09585,21066772000.0,15742283000.0,5036078000.0
P10032,17410440000.0,13733771000.0,4641608000.0
P01522,15029941000.0,12558790000.0,4304567300.0
P05699,21546807000.0,15973960000.0,5081955300.0
P06773,12838533000.0,11397521000.0,3985097200.0
P03512,18507162000.0,14399612000.0,4866783000.0
P09768,17486787000.0,13846638000.0,4691788000.0
P05505,14522700000.0,12261435000.0,4250141200.0
P02641,20732137000.0,15586513000.0,5081076000.0
P09828,18543411000.0,14413935000.0,4712466000.0
P08460,14472772000.0,12254954000.0,4143268600.0
P07762,18102309000.0,14160028000.0,4616054000.0
P04726,18921679000.0,14583288000.0,4736014300.0
P04109,11132087000.0,10513039000.0,3688797200.0
P07536,20899074000.0,15601873000.0,5099278300.0
P01390,12892383000.0,11425638000.0,4043474000.0
P09178,19105432000.0,14609748000.0,4706025500.0
P06418,15676242000.0,12921217000.0,4442205000.0
P06771,25118974000.0,17864372000.0,5636974600.0
P01208,13698503000.0,11819905000.0,4102475500.0
P05957,19781052000.0,15082308000.0,4854321700.0
P09892,19074523000.0,14620611000.0,4807685000.0
P02518,13629294000.0,11825608000.0,4071521000.0
P07070,21834449000.0,16122965000.0,5197552600.0
P06328,21186961000.0,15826704000.0,5200759000.0
P02894,21639414000.0,16018066000.0,5172696000.0
P07062,26924737000.0,18840365000.0,5973170700.0
P09891,21547700000.0,15923210000.0,5209105400.0
P00078,12249325000.0,11051920000.0,3764214300.0
P04749,19008125000.0,14587881000.0,4814886400.0
P00653,9804007000.0,9796498000.0,3435833900.0
P03849,18010497000.0,14139191000.0,4635512000.0
P02195,15997310000.0,13085999000.0,4344817700.0
P07961,18987241000.0,14557873000.0,4874776600.0
P04594,18501837000.0,14398969000.0,4842582500.0
P01692,10510864000.0,10181590000.0,3619442700.0
P05059,12906291000.0,11442369000.0,3898540000.0
P05997,19558875000.0,14920594000.0,4857279500.0
P07367,18426073000.0,14359586000.0,4826175500.0
P01058,15046324000.0,12565708000.0,4316282000.0
P04878,15918185000.0,13066676000.0,4367180000.0
P07473,17653465000.0,13888246000.0,4716425700.0
P04649,10385210000.0,10044951000.0,3527497200.0
P08826,12151286000.0,11000175000.0,3756629500.0
P01495,12544164000.0,11264729000.0,3925535000.0
P03460,16783612000.0,13451864000.0,4571024000.0
P09276,18452974000.0,14327401000.0,4779627500.0
P01711,16063242000.0,13050255000.0,4395353600.0
P02397,10437194000.0,10118194000.0,3644880000.0
P09103,14265920000.0,12139327000.0,4082014200.0
P07826,18463820000.0,14382703000.0,4843340000.0
P01432,18558398000.0,14450419000.0,4805796400.0
P00306,10533683000.0,10196684000.0,3504649700.0
P08869,21343658000.0,15791680000.0,5189204000.0
P05443,20791964000.0,15595851000.0,5107618000.0
P09710,19123728000.0,14653037000.0,4889736000.0
P01477,21172960000.0,15793818000.0,5198556000.0
P04810,13195155000.0,11591621000.0,4065931800.0
P07389,10846621000.0,10357737000.0,3742917600.0
P02336,19101843000.0,14661834000.0,4845328000.0
P00006,13944418000.0,11990866000.0,4021124600.0
P09568,17841390000.0,13976881000.0,4582291500.0
P03465,11306996000.0,10575876000.0,3717826800.0
P05408,10758772000.0,10269987000.0,3607118800.0
P05795,19085160000.0,14675216000.0,4798155300.0
P05627,11628970000.0,10722663000.0,3674511600.0
P02632,12154700000.0,11020997000.0,3775261700.0
P03415,8655348000.0,9115881000.0,3305533400.0
P09767,20286112000.0,15301753000.0,4907202000.0
P01317,10198723000.0,10015251000.0,3548513000.0
P01073,13559227000.0,11791120000.0,4050625500.0
P02185,9118330000.0,9396109000.0,3306796000.0
P08576,21897670000.0,16159410000.0,5162903600.0
P09650,20012255000.0,15155464000.0,4881228300.0
P04722,23965393000.0,17269731000.0,5569144300.0
P05882,27502815000.0,19145374000.0,6043928000.0
P07634,19031843000.0,14693446000.0,4804347000.0
P07103,12363588000.0,11148956000.0,3874948600.0
P00535,17931567000.0,14101324000.0,4733999000.0
P02254,20859214000.0,15653534000.0,5090491400.0
P08282,18950132000.0,14559293000.0,4814286000.0
P07861,24714267000.0,17665410000.0,5701660700.0
P00043,15009218000.0,12542345000.0,4187791600.0
P07071,16195503000.0,13214034000.0,4424951000.0
P07535,21058218000.0,15664288000.0,5176391700.0
P01544,9108743000.0,9363636000.0,3395207200.0
P02116,17502720000.0,13824838000.0,4562218000.0
P09291,11176630000.0,10557063000.0,3766488000.0
P05715,13886471000.0,11917708000.0,4092491500.0
P09497,14855565000.0,12463711000.0,4206747600.0
P02235,13733317000.0,11858305000.0,3997784600.0
P01993,18233119000.0,14236838000.0,4808343600.0
P08667,18203820000.0,14188923000.0,4624469000.0
P03792,21451086000.0,15939097000.0,5265934300.0
P00749,19168154000.0,14765899000.0,4817723400.0
P02960,13181256000.0,11606916000.0,4067823400.0
P09027,10832120000.0,10287071000.0,3588507100.0
P08482,22081106000.0,16253833000.0,5233675300.0
P06686,26642387000.0,18666830000.0,5902677000.0
P01264,20626973000.0,15483236000.0,5001491000.0
P01868,8792596000.0,9191891000.0,3376335400.0
P09427,22091850000.0,16259899000.0,5168604700.0
P03352,14720354000.0,12389538000.0,4133435400.0
P07308,18869560000.0,14594140000.0,4901281000.0
P06689,21750608000.0,16054517000.0,5176285000.0
P05327,8421139000.0,8971504000.0,3261726700.0
P07281,21411418000.0,15922251000.0,5137283000.0
P06916,14004294000.0,12030478000.0,4212730000.0
P06018,18379244000.0,14263011000.0,4781726700.0
P09098,20781430000.0,15588675000.0,5013220000.0
P08803,19701490000.0,14925278000.0,4790443000.0
P01260,13282508000.0,11637190000.0,4060048000.0
P05830,14498759000.0,12318024000.0,4251732500.0
P06894,18805715000.0,14479812000.0,4707890700.0
P09146,13625129000.0,11845689000.0,4116530700.0
P05985,18314185000.0,14202717000.0,4650664000.0
P04460,18858370000.0,14576755000.0,4725699600.0
P03047,10680975000.0,10295543000.0,3607541800.0
P01383,13026617000.0,11479505000.0,4014926800.0
P01091,11627815000.0,10719642000.0,3716838000.0
P01737,21374760000.0,15904517000.0,5109496000.0
P07828,20814840000.0,15558668000.0,5064123000.0
P00789,20881187000.0,15618306000.0,5036175400.0
P00479,18191155000.0,14189427000.0,4759408600.0
P04704,24358502000.0,17476116000.0,5660212000.0
P02026,21981057000.0,16151826000.0,5246721000.0
P03389,21053172000.0,15710583000.0,5203439600.0
P06529,14381285000.0,12229351000.0,4156934000.0
P01237,20828115000.0,15565830000.0,5100359000.0
P02687,12236624000.0,11064559000.0,3795343400.0
P01743,18925963000.0,14615654000.0,4834623500.0
P02359,18775255000.0,14513113000.0,4789154300.0
P03051,25083146000.0,17866748000.0,5651464000.0
P06285,21568565000.0,15908358000.0,5230599000.0
P00714,21719208000.0,16083988000.0,5306576000.0
P02179,24808362000.0,17698925000.0,5550161000.0
P05378,9510430000.0,9591794000.0,3457757700.0
P06642,14216150000.0,12096113000.0,4140012300.0
P05672,16147233000.0,13148643000.0,4506022000.0
P09665,21914614000.0,16164099000.0,5259962000.0
P01002,18844946000.0,14533669000.0,4892629500.0
P04823,9842735000.0,9816272000.0,3465159700.0
P05597,11576325000.0,10765799000.0,3750172200.0
P08000,9895830000.0,9846410000.0,3569023000.0
P05668,11341568000.0,10616682000.0,3788759000.0
P07408,18594564000.0,14441970000.0,4756232000.0
P06663,25466250000.0,18045676000.0,5716703700.0
P03152,11507544000.0,10709079000.0,3663566600.0
P07911,27433750000.0,19087514000.0,5976201700.0
P03960,11066431000.0,10450984000.0,3694605800.0
P06304,10423120000.0,10154026000.0,3542500400.0
P00164,10639729000.0,10228230000.0,3652422700.0
P03329,21288743000.0,15882231000.0,5082204700.0
P01649,19513720000.0,14873588000.0,4829372400.0
P07598,17212130000.0,13703004000.0,4673132500.0
P00695,11378620000.0,10637197000.0,3745408500.0
P01174,9700528000.0,9719966000.0,3535606800.0
P05380,10960788000.0,10376368000.0,3653194200.0
P05185,23202599000.0,16866165000.0,5454483500.0
P00494,20260424000.0,15315014000.0,5032844000.0
P07607,24290300000.0,17444840000.0,5505392000.0
P05817,18441497000.0,14342628000.0,4797226000.0
P04674,19227877000.0,14748046000.0,4771662300.0
P04113,21010432000.0,15662109000.0,5084248000.0
P08278,10290530000.0,10040852000.0,3635813000.0
P00742,11491476000.0,10646893000.0,3764644400.0
P01543,13262703000.0,11609694000.0,3968320000.0
P06587,9516304000.0,9614633000.0,3453031000.0
P01191,14522612000.0,12260267000.0,4151151600.0
P00378,14632722000.0,12342180000.0,4185772500.0
P03630,8358677000.0,8933243000.0,3206640600.0
P04541,19166986000.0,14744826000.0,4891587600.0
P01116,20837691000.0,15551693000.0,5024724000.0
P05905,13353751000.0,11696585000.0,4106465000.0
P04753,19045771000.0,14683495000.0,4882537500.0
P08854,21069695000.0,15643067000.0,5125982700.0
P06750,15652028000.0,12883042000.0,4395465700.0
P04974,15337066000.0,12741019000.0,4322839600.0
P09819,17452740000.0,13804842000.0,4650918400.0
P05757,17199137000.0,13689991000.0,4532326400.0
P01266,21060237000.0,15711205000.0,5174896000.0
P01601,13988421000.0,11995795000.0,4145142300.0
P06475,11485037000.0,10695217000.0,3693660200.0
P08034,13575218000.0,11773449000.0,4147791600.0
P07127,20605264000.0,15522572000.0,5101865000.0
P02542,22051936000.0,16280711000.0,5295161300.0
P00139,20131615000.0,15203908000.0,5056052000.0
P05164,19398433000.0,14811053000.0,4821652500.0
P00047,19167322000.0,14742847000.0,4777954000.0
P00980,13837421000.0,11940120000.0,4175584800.0
P01535,26215358000.0,18463322000.0,5883499500.0
P01943,12522942000.0,11228705000.0,3952018400.0
P03655,11518460000.0,10680808000.0,3795398000.0
P06696,18804560000.0,14530790000.0,4836020700.0
P09659,20285720000.0,15302454000.0,4988478500.0
P08062,17504002000.0,13775222000.0,4504752600.0
P00662,13935612000.0,11985733000.0,4021454600.0
P01036,20870203000.0,15589911000.0,5031799000.0
P10016,21013590000.0,15639771000.0,5036422000.0
P03365,23032910000.0,16756380000.0,5320288000.0
P06398,18306896000.0,14269676000.0,4684825000.0
P04642,14336838000.0,12155679000.0,4105621000.0
P07226,18611415000.0,14427339000.0,4710965000.0
P02455,21117204000.0,15788621000.0,5150994400.0
P06601,14009594000.0,11962720000.0,4132113700.0
P03840,18874518000.0,14566234000.0,4832448500.0
P09751,17606930000.0,13854885000.0,4502383600.0
P09658,21450760000.0,15939372000.0,5268894700.0
P02302,24602313000.0,17609093000.0,5566115000.0
P09685,19113882000.0,14670670000.0,4878583000.0
P04200,9111791000.0,9389359000.0,3323308500.0
P03590,20403823000.0,15386739000.0,4964632600.0
P04173,10660396000.0,10286660000.0,3578576100.0
P02862,20765810000.0,15514350000.0,4979727400.0
P07310,12662080000.0,11292865000.0,3855021800.0
P09737,19473615000.0,14877757000.0,4899112000.0
P09194,13087633000.0,11519782000.0,3881357000.0
P03186,17216006000.0,13697458000.0,4511330300.0
P08119,10216190000.0,10021597000.0,3616552000.0
P06439,12708559000.0,11286723000.0,3896749800.0
P07490,23903371000.0,17214007000.0,5550219300.0
P00027,13795401000.0,11912962000.0,4053310000.0
P02637,9214043000.0,9485280000.0,3497297000.0
P09113,10900374000.0,10346387000.0,3660768000.0
P08214,11585302000.0,10695657000.0,3761659600.0
P00448,19691733000.0,14967667000.0,4873940500.0
P02304,8154007600.0,8831277000.0,3150539800.0
P02875,19246969000.0,14789924000.0,4970993700.0
P08713,12903244000.0,11455588000.0,4061752300.0
P04334,14397537000.0,12235476000.0,4160389600.0
P02024,18733810000.0,14521141000.0,4848075000.0
P08582,12101920000.0,10977638000.0,3918370300.0
P09271,18358800000.0,14320178000.0,4697814000.0
P03021,13528202000.0,11746669000.0,3997033500.0
P04510,19239940000.0,14809008000.0,4950379500.0
P07840,15559505000.0,12835461000.0,4335654000.0
